MTI ID,Species (miRNA),Species (Target),miRNA,Target Gene,Reporter Assay,Western Blot,qPCR,Microarray,NGS,pSILAC,CLIP-Seq,CLASH,Other,Sum,Papers,Score
MIRT1118554,Homo sapiens,Homo sapiens,hsa-miR-512-3p,LRPAP1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1119386,Homo sapiens,Homo sapiens,hsa-miR-512-3p,LRRC27,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1121044,Homo sapiens,Homo sapiens,hsa-miR-512-3p,LRRN4CL,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1122116,Homo sapiens,Homo sapiens,hsa-miR-512-3p,LTB4R,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1123983,Homo sapiens,Homo sapiens,hsa-miR-512-3p,LYRM7,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1124261,Homo sapiens,Homo sapiens,hsa-miR-512-3p,LYSMD4,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1125462,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MAFG,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1126274,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MAGT1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1126765,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MAMDC4,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1128177,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MAP3K11,0,0,0,0,0,0,1,1,1,2,2,Tier B: High
MIRT1129049,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MAP3K7,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1130791,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MAPK1IP1L,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1131485,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MAPKAPK2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1131805,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MAPRE3,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1132331,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MARCH8,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1132952,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MARVELD3,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1133578,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MAT2A,0,0,0,0,0,0,1,0,0,2,1,Tier C: Middle
MIRT1134451,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MAVS,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1135532,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MBNL1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1135911,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MBOAT2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1136503,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MCC,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1137364,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MCL1,0,0,0,0,0,0,1,0,0,3,1,Tier C: Middle
MIRT1138987,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MDM2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1139311,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MDM4,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1141844,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MED6,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1142651,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MEGF9,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1143979,Homo sapiens,Homo sapiens,hsa-miR-512-3p,METTL16,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1144790,Homo sapiens,Homo sapiens,hsa-miR-512-3p,METTL6,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1146018,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MFAP4,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1146375,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MFSD10,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1148534,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MID1IP1,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1149133,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MIF4GD,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1149925,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MKL2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1150464,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MKRN2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1152645,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MLXIP,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1153441,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MMP24,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1153582,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MMRN2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1155365,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MON2,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1158358,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MRP63,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1158771,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MRPL19,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1160744,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MRTO4,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1161102,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MS4A7,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1166270,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MUC20,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1166681,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MVK,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1167419,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MYB,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
MIRT1170122,Homo sapiens,Homo sapiens,hsa-miR-512-3p,MYO6,0,0,0,0,0,0,1,0,0,1,1,Tier C: Middle
